device_info_serial,date_time,latitude,longitude,altitude,temperature,satellites_used,positiondop,speed_2d,direction
317,2011-02-22 23:53:23,381.791.126,-34.681.612,340,,6,2.4,229.122.834.515.097,151.967.593.577.702
317,2011-02-23 0:23:32,381.784.892,-34.672.498,337,,5,3.1,192.344.293.685.507,-17.918.844.405.112
317,2011-02-23 0:53:39,381.773.928,-34.678.513,337,,6,2.6,587.582.658.962.924,798.962.600.555.733
317,2011-02-23 1:23:59,381.788.609,-34.668.032,332,,5,2.5,81.836.522.449.301,-611.595.017.113.094
317,2011-02-23 1:54:02,381.787.706,-34.676.544,360,,4,4.9,787.386.298.508.842,-119.305.060.038.154
317,2011-02-23 2:24:44,381.784.268,-34.685.991,349,,5,3.8,408.163.123.754.811,-151.155.794.142.526
317,2011-02-23 2:56:38,3.817.948,-34.668.756,348,,4,6.4,185.471.759.295.112,-105.803.524.744.328
317,2011-02-23 3:26:52,381.785.228,-34.657.079,355,,4,4.2,22.314.874.397.022,-660.058.649.002.594
317,2011-02-23 3:57:30,381.778.997,-34.659.651,355,,8,2.3,179.601.508.661.561,196.704.546.820.007
317,2011-02-23 4:27:41,381.781.566,-3.467.044,350,,6,4.4,457.511.365.622.176,-120.742.098.208.282
317,2011-02-23 4:58:55,381.800.334,-34.646.143,343,,5,2.8,199.774.209.645.574,-921.432.115.308.712
317,2011-02-23 5:29:22,381.798.853,-34.631.126,355,,5,8.1,141.773.631.037.279,-687.999.023.235.483
317,2011-02-23 6:01:38,381.789.433,-3.465.425,352,,5,5.2,220.425.177.801.399,-10.948.387.359.898
317,2011-02-23 6:32:00,381.774.104,-34.692.703,360,,4,5.9,138.853.331.878.992,-130.006.056.159.445
317,2011-02-23 7:02:26,381.339.549,-35.973.236,402,,5,3.4,179.156.765.251.361,106.048.355.043.289
317,2011-02-23 7:32:47,381.339.107,-35.972.545,,,3,6.2,219.032.308.446.606,178.358.514.540.588
317,2011-02-23 8:03:58,381.332.039,-35.974.531,412,,5,2.6,297.666.837.509.332,-12.078.457.268.093
317,2011-02-23 8:35:06,381.323.113,-35.982.325,395,,7,2,119.196.206.234.098,-100.359.814.546.388
317,2011-02-23 9:05:07,381.323.496,-3.598.036,390,,6,2.3,659.918.692.945.219,-302.659.743.175.673
317,2011-02-23 9:35:59,38.132.378,-35.980.478,385,,4,6.2,85.931.510.156.147,-209.264.503.349.043
317,2011-02-23 10:06:24,381.338.696,-35.972.884,396,,5,4.4,114.334.939.437.034,-107.311.260.294.408
317,2011-02-23 10:38:08,381.338.428,-35.972.847,403,,5,4.4,117.473.398.400.178,-139.234.991.756.746
317,2011-02-23 11:09:19,381.337.955,-35.972.797,409,,4,9.6,134.160.907.937.885,16.042.894.194.581
317,2011-02-23 11:39:56,381.352.984,-36.723.705,404,,5,4.5,365.486.621.401.419,-586.701.187.319.689
317,2011-02-23 12:10:20,381.345.043,-36.715.931,415,,5,5.1,646.227.412.444.732,114.746.515.695.072
317,2011-02-23 12:40:37,381.979.019,-35.751.144,442,,5,7.4,122.997.152.844.524,-357.091.482.743.865
317,2011-02-23 13:11:42,381.969.313,-3.571.841,446,,6,3.6,29.964.020.792.018,877.895.255.342.735
317,2011-02-23 13:41:58,38.198.215,-35.702.667,450,,5,3.9,337.638.003.606.129,341.728.211.364.821
317,2011-02-23 14:13:06,382.001.692,-35.685.742,449,,7,1.8,304.590.299.677.945,131.439.927.281.443
317,2011-02-23 14:43:24,381.990.208,-35.754.343,450,,5,3.1,626.561.224.719.693,152.533.044.184.599
317,2011-02-23 15:13:30,381.954.374,-3.570.602,443,,6,2.4,330.731.803.074.462,861.416.696.986.377
317,2011-02-23 15:43:34,381.699.744,-36.027.566,966,,5,3.8,461.029.523.228.148,372.771.472.856.378
317,2011-02-23 16:15:06,381.343.628,-36.724.735,403,,6,5.1,916.644.151.626.957,-105.016.649.676.088
317,2011-02-23 16:45:22,381.725.419,-36.110.868,541,,5,4.9,114.543.744.691.895,514.950.287.679.447
317,2011-02-23 17:15:36,38.193.973,-35.718.249,,,3,2.4,110.426.255.831.674,910.034.634.964.619
317,2011-02-23 17:46:02,381.927.981,-35.712.786,443,,4,4.5,607.409.681.529.968,-996.387.758.780.698
317,2011-02-23 18:16:14,381.811.406,-34.692.844,345,,5,3.2,145.912.560.669.547,-148.785.858.581.581
317,2011-02-23 18:46:35,381.798.949,-34.686.651,347,,4,7.1,115.605.619.351.369,105.100.947.144.492
317,2011-02-23 19:16:43,381.792.107,-34.684.681,345,,6,3.3,115.728.914.632.167,-12.213.227.028.259
317,2011-02-23 19:46:41,381.789.697,-34.686.675,351,,5,4.3,414.223.916.772.863,172.278.065.992.191
317,2011-02-23 20:16:50,381.769.857,-34.720.465,359,,4,8.3,305.613.222.754.866,-138.690.941.284.479
317,2011-02-23 20:47:07,381.768.989,-34.694.803,355,,5,4.8,296.770.752.327.884,-324.892.334.821.978
317,2011-02-23 21:17:03,381.778.478,-34.686.356,,,3,2.5,468.825.606.277.302,378.005.369.103.101
317,2011-02-23 21:47:22,381.779.999,-34.681.076,,,3,2.9,294.977.245.444.963,-442.095.316.612.134
317,2011-02-23 22:17:44,381.771.166,-34.689.607,358,,4,5.7,104.398.826.223.008,-165.400.670.109.794
317,2011-02-23 22:47:55,381.760.841,-34.700.016,,,3,3.1,113.562.240.689.055,-778.270.280.451.013
317,2011-02-23 23:18:12,381.794.226,-34.688.805,332,,4,9.2,150.329.942.077.585,-951.410.990.524.659
317,2011-02-23 23:48:44,381.792.082,-34.686.559,345,,5,2.9,130.373.434.186.841,-894.250.836.726.488
317,2011-02-24 0:18:39,381.790.472,-34.692.657,310,,4,9.1,811.900.946.302.635,357.957.161.870.597
317,2011-02-24 0:48:53,381.780.112,-3.467.479,327,,4,8.2,192.560.911.813.671,-147.184.630.232.517
317,2011-02-24 1:19:14,381.790.384,-34.691.947,340,,5,2.4,157.790.980.514.075,-151.615.174.181.857
317,2011-02-24 1:49:27,381.797.313,-3.466.483,361,,4,5,538.432.684.040.547,459.784.277.442.774
317,2011-02-24 2:19:44,381.795.282,-34.685.598,351,,5,2.5,129.600.748.665.393,670.119.410.487.082
317,2011-02-24 2:50:05,381.795.764,-34.678.754,354,,4,7.3,240.614.569.410.062,250.648.896.327.602
317,2011-02-24 3:20:01,381.813.742,-3.465.647,367,,4,9.2,149.742.670.572.675,-891.369.605.377.386
317,2011-02-24 3:50:19,381.801.669,-34.667.763,369,,4,8.1,411.872.197.236.745,-152.913.473.341.974
317,2011-02-24 4:20:44,381.803.379,-34.642.826,358,,5,4.9,251.932.556.829.383,-11.593.615.942.503
317,2011-02-24 4:51:25,381.799.997,-3.466.254,,,4,4,829.033.504.790.135,-1.826.355.578.077
317,2011-02-24 5:21:26,381.806.829,-3.467.441,349,,6,4.1,341.467.095.888.455,560.997.256.405.193
317,2011-02-24 5:51:48,381.798.834,-34.680.739,343,,6,4.5,109.875.566.821.467,-921.453.477.347.507
317,2011-02-24 6:22:14,381.801.523,-3.468.956,347,,6,5.6,115.728.906.608.904,-122.132.549.272.926
317,2011-02-24 6:52:42,38.177.246,-34.893.151,412,,6,2.9,108.895.426.123.883,-843.533.443.128.842
317,2011-02-24 7:22:57,381.335.444,-35.975.446,399,,5,5.2,356.771.054.785.502,174.883.571.365.043
317,2011-02-24 7:53:29,381.324.003,-35.968.979,395,,6,3.8,63.430.256.926.261,231.352.995.428.497
317,2011-02-24 8:24:14,381.326.931,-35.956.396,399,,6,2.3,994.970.135.233.148,-671.727.349.980.294
317,2011-02-24 8:54:49,38.132.693,-35.955.979,395,,6,2.2,128.743.212.466.446,30.891.923.629.556
317,2011-02-24 9:25:08,381.325.715,-35.950.365,,,4,5.3,113.551.207.375.235,-972.144.617.667.795
317,2011-02-24 9:55:28,381.327.311,-35.953.557,398,,5,8.1,280.350.673.098.378,150.093.799.103.882
317,2011-02-24 10:26:17,381.326.764,-35.953.693,402,,5,4.4,27.820.208.447.146,-140.119.982.834.528
317,2011-02-24 10:56:41,381.329.036,-35.973.958,405,,5,4,219.033.096.532.747,-1.641.543.961.816
317,2011-02-24 11:28:12,381.321.702,-35.959.908,399,,4,6.1,207.822.004.086.941,103.458.383.102.204
317,2011-02-24 11:58:24,381.320.472,-35.959.401,,,3,4.5,279.567.745.871.387,-322.381.090.355.327
317,2011-02-24 12:29:46,381.322.096,-35.959.441,,,3,2.9,171.841.676.219.097,329.759.291.708.553
317,2011-02-24 13:00:09,381.389.153,-36.256.303,1075,,5,2.3,131.920.447.435.828,-150.918.827.677.927
317,2011-02-24 13:30:17,38.135.288,-36.753.816,659,,4,3.6,790.378.390.246.555,114.622.061.983.173
317,2011-02-24 14:00:52,38.197.254,-35.693.075,,,4,6.4,402.242.572.791.109,107.291.373.354.876
317,2011-02-24 14:32:42,381.942.185,-35.666.446,461,,7,2,379.993.367.706.531,228.912.065.477.917
317,2011-02-24 15:02:41,381.935.888,-35.665.365,442,,6,3.2,110.903.519.037.888,-142.993.115.751.155
317,2011-02-24 15:32:59,381.939.507,-35.705.596,440,,6,2.8,10.770.237.922.107,-160.367.943.909.337
317,2011-02-24 16:03:00,381.967.048,-35.721.107,436,,6,2.2,14.090.612.749.978,-825.856.839.959.557
317,2011-02-24 16:33:18,38.188.023,-35.796.963,441,,6,2.3,231.071.028.006.335,-745.237.007.397.951
317,2011-02-24 17:03:19,381.879.822,-35.796.113,444,,4,5.5,325.261.273.612.829,-424.609.766.672.976
317,2011-02-24 17:33:37,381.884.022,-34.690.853,348,,5,2.9,241.587.727.875.214,-157.162.240.601.613
317,2011-02-24 18:04:14,381.857.272,-34.699.532,347,,4,4.6,208.797.383.158.607,-165.401.257.058.167
317,2011-02-24 18:34:36,381.837.763,-34.703.507,347,,8,2.1,145.912.462.574.061,-148.786.473.648.762
317,2011-02-24 19:04:33,381.803.455,-3.468.528,345,,8,1.7,15.257.665.272.737,-130.073.162.171.948
317,2011-02-24 19:34:34,381.803.573,-34.698.555,347,,6,2.6,100.947.686.518.399,-841.497.024.048.178
317,2011-02-24 20:04:46,381.789.762,-34.691.829,347,,5,2.3,780.846.719.914.875,480.509.940.462.897
317,2011-02-24 20:34:47,38.177.746,-34.694.377,346,,4,4,877.444.387.537.218,636.725.373.832.629
317,2011-02-24 21:05:04,381.800.854,-34.701.119,,,3,2.5,152.958.861.148.293,-154.840.269.175.928
317,2011-02-24 21:35:12,381.798.237,-3.469.993,348,,5,2.8,148.641.808.375.561,-158.263.442.491.899
317,2011-02-24 22:05:20,381.780.574,-34.697.112,,,3,3.8,145.253.436.353.056,165.897.572.214.881
317,2011-02-24 22:35:42,381.773.421,-34.700.975,343,,7,2.9,487.093.438.774.038,-127.359.904.733.057
317,2011-02-24 23:05:40,381.801.531,-34.671.939,338,,7,3.9,687.510.160.644.116,-146.937.160.710.222
317,2011-02-24 23:35:48,38.179.713,-34.685.119,338,,5,8.2,249.196.875.369.822,-55.627.655.884.563
317,2011-02-25 0:05:57,381.793.135,-3.469.614,324,,5,7.6,101.926.234.044.929,-133.845.719.931.021
317,2011-02-25 0:36:12,381.788.097,-34.688.939,325,,4,8.4,218.999.231.612.483,-158.320.933.347.828
317,2011-02-25 1:06:13,381.798.145,-34.678.155,,,3,3.7,169.041.760.187.506,-646.382.288.289.076
317,2011-02-25 1:36:44,381.792.698,-34.686.815,369,,4,6.9,162.424.405.771.514,-821.878.258.443.351
317,2011-02-25 2:07:02,381.790.206,-34.663.391,359,,4,3.6,199.448.187.550.059,-117.664.488.622.191
317,2011-02-25 2:37:16,381.785.105,-34.679.261,,,3,6.5,118.627.953.559.382,-124.811.812.182.888
317,2011-02-25 3:07:31,38.178.385,-34.695.601,,,3,5.2,143.519.957.683.731,-522.172.386.484.864
317,2011-02-25 3:38:32,381.795.294,-3.467.104,355,,4,2.7,456.944.089.200.487,-161.633.089.974.212
317,2011-02-25 4:09:04,3.817.833,-3.467.392,,,3,1.8,706.530.952.533.441,-985.283.473.186.352
317,2011-02-25 4:39:03,381.781.066,-34.675.954,348,,6,2.4,299.660.713.807.906,-921.449.667.729.462
317,2011-02-25 5:09:14,381.791.956,-34.645.324,348,,6,2,22.017.550.560.728,-22.021.449.686.927
317,2011-02-25 5:39:17,381.803.938,-34.651.688,344,,5,3.4,489.689.377.351.411,-571.439.932.386.495
317,2011-02-25 6:09:32,381.791.785,-34.675.739,343,,4,4.3,257.870.632.361.949,-607.725.860.618.089
317,2011-02-25 6:39:32,381.771.936,-34.965.769,426,,4,3.5,141.955.229.966.635,-110.364.055.006.445
317,2011-02-25 7:09:54,381.336.575,-35.975.078,,,3,4.2,0,0
317,2011-02-25 7:40:47,381.327.626,-35.960.384,404,,6,3.3,0,0
317,2011-02-25 8:11:12,381.330.795,-35.975.658,402,,7,2.4,944.488.668.177.654,980.068.372.955.855
317,2011-02-25 8:41:31,381.323.599,-35.965.652,396,,6,3.8,547.345.472.517.416,-115.810.394.730.661
317,2011-02-25 9:11:38,381.322.689,-35.966.135,,,3,2.3,248.996.222.743.629,44.129.700.810.028
317,2011-02-25 9:43:00,381.321.595,-35.966.926,,,3,3.2,238.285.480.415.262,-512.821.284.414.657
317,2011-02-25 10:14:21,381.319.457,-35.968.358,397,,5,5.7,118.689.743.855.049,66.119.125.892.202
317,2011-02-25 10:45:02,381.320.195,-35.968.487,395,,4,6,159.032.811.488.195,-131.626.967.241.257
317,2011-02-25 11:15:47,381.320.062,-35.968.359,399,,4,5.3,99.878.169.193.217,-922.227.639.465.542
317,2011-02-25 11:46:41,381.320.066,-35.970.067,410,,5,4.9,260.918.571.948.194,139.963.996.226.143
317,2011-02-25 12:18:17,38.132.044,-35.969.439,,,3,2.9,219.033.779.271.772,-164.133.285.038.252
317,2011-02-25 12:48:37,381.328.236,-35.967.808,438,,4,6.2,575.690.017.677.855,103.672.658.697.299
317,2011-02-25 13:20:20,381.326.521,-35.969.195,431,,4,4.2,262.479.008.239.274,-149.917.059.381.653
317,2011-02-25 13:51:40,381.321.829,-35.970.916,405,,5,3.1,140.425.188.478.713,177.439.258.470.311
317,2011-02-25 14:21:56,381.325.185,-35.976.285,391,,6,3.2,35.510.196.346.441,-219.856.120.093.414
317,2011-02-25 14:52:14,381.345.109,-36.730.099,386,,6,3.5,179.699.825.773.738,-400.128.322.822.746
317,2011-02-25 15:23:12,381.352.826,-36.725.788,394,,6,2.5,619.572.259.254.575,174.065.851.129.673
317,2011-02-25 15:53:17,381.351.823,-36.725.743,,,4,3.4,205.151.332.399.279,-139.237.816.278.945
317,2011-02-25 16:23:37,381.351.905,-36.725.716,391,,4,5,342.624.558.981.804,174.404.017.145.937
317,2011-02-25 16:55:12,381.869.686,-35.792.303,,,3,2.7,619.565.114.507.639,103.397.813.594.394
317,2011-02-25 17:25:24,381.815.923,-34.684.603,,,3,2.3,228.472.065.016.006,-161.633.933.605.813
317,2011-02-25 17:55:39,381.812.995,-34.686.024,,,3,2.4,196.185.845.405.861,-170.415.144.414.624
317,2011-02-25 18:26:14,381.819.296,-34.702.409,350,,6,3.2,351.850.238.502.446,159.623.545.736.378
317,2011-02-25 18:56:24,381.797.679,-3.468.934,347,,6,2.7,848.514.843.132.554,107.184.511.148.012
317,2011-02-25 19:26:36,381.794.499,-34.694.848,342,,5,3.2,147.578.834.032.222,-166.488.593.292.778
317,2011-02-25 19:56:40,381.787.744,-34.690.007,346,,5,2.4,297.585.766.509.226,-116.508.280.770.884
317,2011-02-25 20:27:01,381.785.346,-34.686.585,,,3,6.3,904.836.077.268.064,917.758.534.178.741
317,2011-02-25 20:57:11,381.795.551,-34.688.304,349,,5,3,32.012.071.204.003,553.848.007.266.153
317,2011-02-25 21:27:44,381.801.577,-34.672.567,355,,6,4.2,298.830.954.959.921,-140.078.317.279.724
317,2011-02-25 21:58:03,381.792.222,-34.673.707,344,,6,3.6,142.789.848.261.254,-808.007.052.192.601
317,2011-02-25 22:28:06,381.784.619,-34.677.362,332,,6,4.1,684.389.699.679.956,179.544.490.471.012
317,2011-02-25 22:58:25,381.781.124,-34.677.903,330,,5,4.8,220.361.025.377.576,-382.471.536.233.788
317,2011-02-25 23:28:42,381.794.013,-34.679.221,342,,7,2.2,302.326.569.223.644,-103.956.458.304.155
317,2011-02-25 23:58:54,381.794.175,-3.467.596,337,,6,2.4,754.983.443.232.342,109.695.373.595.456
317,2011-02-26 0:28:58,381.793.629,-34.663.031,338,,4,3.2,123.684.872.201.062,114.867.417.971.594
317,2011-02-26 0:59:07,381.787.675,-34.661.361,336,,5,2.7,835.897.537.859.643,-161.211.525.839.172
317,2011-02-26 1:29:19,381.783.903,-34.662.747,340,,5,2.1,780.847.100.804.744,-131.947.166.405.707
317,2011-02-26 1:59:42,38.180.539,-34.671.872,342,,5,2.8,174.928.556.800.391,-143.128.722.975.868
317,2011-02-26 2:30:58,381.801.626,-34.696.013,,,3,3.8,412.756.114.277.876,-114.875.592.073.728
317,2011-02-26 3:01:17,381.809.077,-34.686.561,,,3,6.4,64.009.638.721.527,-112.151.583.624.765
317,2011-02-26 3:31:26,381.784.663,-34.678.067,,,3,5.6,699.999.999.542.266,-123.039.890.020.607
317,2011-02-26 4:01:38,381.778.351,-34.682.369,,,3,5.1,915.023.616.504.387,-120.742.823.948.772
317,2011-02-26 4:32:06,381.789.567,-34.652.065,347,,7,3,109.875.769.202.411,-921.435.272.395.348
317,2011-02-26 5:02:13,381.791.092,-34.667.715,346,,6,2.9,154.272.318.455.475,-250.549.947.002.235
317,2011-02-26 5:32:39,381.793.392,-34.657.618,343,,8,2.6,11.216.792.820.234,-81.752.552.335.266
317,2011-02-26 6:02:32,381.788.848,-34.670.001,345,,8,2.1,104.737.999.304.661,-140.339.136.261.507
317,2011-02-26 6:33:03,381.768.348,-3.474.206,385,,7,2.6,117.750.915.851.915,-116.447.534.866.702
317,2011-02-26 7:03:22,381.336.712,-35.974.728,400,,5,2.8,910.623.165.344.129,-833.525.141.005.602
317,2011-02-26 7:33:41,381.321.463,-35.966.874,,,3,8.5,619.445.825.962.169,174.187.549.511.563
317,2011-02-26 8:04:08,381.321.459,-35.967.741,403,,5,9.3,174.927.890.793.551,111.441.319.268.517
317,2011-02-26 8:34:35,381.323.161,-35.967.476,407,,4,6.3,108.226.486.896.237,-899.310.394.773.259
317,2011-02-26 9:05:23,381.321.661,-35.968.914,400,,7,2.6,61.944.631.852.145,-581.277.622.699.987
317,2011-02-26 9:36:02,381.319.669,-35.968.968,392,,4,7.9,110.427.049.377.031,909.865.940.516.048
317,2011-02-26 10:06:18,38.131.958,-35.968.959,388,,6,5.3,117.879.552.302.186,163.067.175.325.853
317,2011-02-26 10:37:18,381.321.525,-35.970.865,,,3,3.2,78.737.550.488.399,606.149.120.663.142
317,2011-02-26 11:08:08,381.321.752,-35.970.699,387,,4,7.1,427.194.669.537.761,-152.722.493.199.744
317,2011-02-26 12:11:44,381.321.243,-35.970.317,398,,4,3.3,786.938.817.873.568,498.884.367.518.083
317,2011-02-26 12:42:44,381.325.497,-35.974.364,410,,6,3.1,733.570.684.413.719,-258.816.099.716.214
317,2011-02-26 13:13:21,381.346.387,-36.725.394,410,,5,4.2,166.129.816.007.525,724.422.041.857.768
317,2011-02-26 13:43:39,381.352.843,-36.725.873,431,,4,9.4,82.871.103.459.726,-150.072.461.753.135
317,2011-02-26 14:14:08,381.866.323,-35.934.261,636,,4,4.2,152.343.131.177.262,636.819.989.039.362
317,2011-02-26 14:44:42,381.894.637,-35.704.218,435,,6,3.5,131.459.275.785.514,-826.205.063.094.936
317,2011-02-26 15:15:07,381.900.988,-35.713.163,438,,7,2.2,241.843.281.790.727,163.366.548.463.583
317,2011-02-26 15:45:11,381.911.479,-35.705.291,436,,5,3.2,998.801.382.804.467,877.906.219.148.052
317,2011-02-26 16:15:39,381.797.831,-35.792.236,680,,4,9.9,622.634.591.865.643,-104.766.604.237.648
317,2011-02-26 16:46:07,3.812.992,-36.553.522,,,3,4,117.661.972.232.716,-808.678.650.550.971
317,2011-02-26 17:16:17,381.345.992,-36.730.058,411,,4,3.5,431.852.357.279.445,115.987.340.478.864
317,2011-02-26 17:47:02,38.179.877,-35.662.341,600,,6,2.5,10.334.263.050.001,174.182.634.998.616
317,2011-02-26 18:17:13,381.797.915,-34.654.582,343,,6,2.5,169.999.826.476.508,-154.041.059.624.058
317,2011-02-26 18:47:24,381.788.526,-34.677.975,320,,5,8.3,830.631.867.814.383,725.686.525.630.555
317,2011-02-26 19:18:12,381.793.566,-34.672.861,342,,8,1.8,408.002.420.527.287,965.789.920.943.293
317,2011-02-26 19:48:21,381.792.257,-34.667.277,341,,6,3.8,408.001.952.519.609,965.793.256.354.138
317,2011-02-26 20:18:35,381.788.209,-3.466.787,342,,7,2.4,233.450.351.665.109,-169.774.509.417.289
317,2011-02-26 20:48:45,381.787.922,-34.672.924,344,,6,2.3,14.173.560.171.756,-165.666.654.557.752
317,2011-02-26 21:19:02,381.786.606,-34.675.943,353,,5,2.8,106.284.404.124.107,680.894.710.090.526
317,2011-02-26 21:49:06,38.178.221,-34.678.039,354,,5,3,117.473.173.849.683,408.449.495.990.193
317,2011-02-26 22:19:44,381.777.917,-34.688.029,347,,6,3.3,264.757.369.137.797,-155.138.858.443.739
317,2011-02-26 22:49:46,381.778.653,-34.696.304,337,,6,5.1,308.868.798.914.328,-116.981.080.895.965
317,2011-02-26 23:19:39,381.774.148,-34.699.945,337,,5,8.1,70.700.582.987.227,-137.138.492.270.301
317,2011-02-26 23:49:47,38.177.714,-34.696.353,334,,5,7.8,24.371.934.384.435,687.560.228.049.034
317,2011-02-27 0:20:03,381.781.097,-34.684.544,315,,5,7.1,292.229.416.651.087,175.904.355.329.324
317,2011-02-27 0:50:18,381.786.388,-3.468.472,326,,4,8.3,299.660.547.318.692,-921.455.351.556.701
317,2011-02-27 1:20:44,381.782.116,-34.678.779,347,,6,2.2,132.661.548.932.629,112.906.726.341.769
317,2011-02-27 1:51:04,38.176.122,-34.699.042,355,,4,4,127.277.230.801.633,-728.160.677.901.661
317,2011-02-27 2:21:09,381.771.983,-34.690.628,,,4,2.4,247.713.610.721.112,-138.654.990.911.157
317,2011-02-27 2:51:18,381.770.329,-34.683.518,357,,4,4.5,163.967.822.766.638,502.864.823.968.601
317,2011-02-27 3:21:27,381.789.588,-346.821,361,,4,5,61.642.325.234.949,-127.812.829.310.467
317,2011-02-27 3:51:31,381.806.037,-34.675.188,,,4,2.1,351.424.935.968.887,-878.334.257.702.723
317,2011-02-27 4:22:02,381.802.214,-3.467.416,342,,5,8.8,244.844.862.034.366,-571.454.145.063.288
317,2011-02-27 4:52:02,38.178.902,-34.677.596,344,,5,3.3,308.853.232.395.458,-172.030.370.924.632
317,2011-02-27 5:22:40,381.790.882,-34.678.689,341,,8,2.6,148.659.913.112.812,-121.062.812.159.985
317,2011-02-27 5:52:53,381.797.626,-34.690.746,343,,7,3.1,210.873.100.314.306,-887.812.079.578.384
317,2011-02-27 6:22:55,381.773.321,-34.696.283,346,,7,2.6,187.864.485.047.774,-163.539.283.452.307
317,2011-02-27 6:53:26,381.338.949,-35.971.554,408,,6,2.7,322.642.221.124.088,-174.420.319.536.676
317,2011-02-27 7:23:32,381.338.506,-35.971.477,406,,5,6,143.518.606.156.749,127.704.938.131.355
317,2011-02-27 7:54:14,381.337.626,-35.970.956,400,,6,6.9,100.491.105.429.401,-967.089.148.504.517
317,2011-02-27 8:25:11,381.336.997,-35.969.347,418,,7,2.7,574.366.299.561.812,-173.899.179.213.972
317,2011-02-27 8:56:17,381.327.025,-35.969.766,,,3,2.3,248.788.830.048.271,140.615.923.348.846
317,2011-02-27 9:26:39,381.341.406,-35.969.653,389,,5,6.8,18.146.886.294.172,-15.977.416.475.097
317,2011-02-27 9:57:14,381.335.064,-35.979.467,394,,7,3.8,128.819.759.727.168,255.150.651.366.101
317,2011-02-27 10:27:19,381.332.216,-35.975.519,396,,5,9.5,460.542.412.693.942,8.833.721.343.658
317,2011-02-27 10:58:34,381.333.517,-3.597.267,,,3,2.5,648.073.986.711.439,-11.111.862.058.001
317,2011-02-27 11:28:46,381.326.135,-35.968.775,389,,4,6.7,158.950.801.947.553,-171.436.990.673.116
